,Time,PosX_ref,PosY_ref,PosZ_ref,VelX_ref,VelY_ref,VelZ_ref,AccX_ref,AccY_ref,AccZ_ref,Lat,Long,Height,Validity,PVTType,PVTStatus,SatUsed,SatVis,SatTrack,PosX_est,PosY_est,PosZ_est,VelX_est,VelY_est,VelZ_est,AccX_est,AccY_est,AccZ_est,Bias,Drift,GGTO,GGTODrift,PDOP,HDOP,VDOP,TDOP,TDOP1,GDOP,PosErrX,PosErrY,PosErrZ,HorErr,VerErr,GV1,GV2,GV3,GV4,GV5,GV6,GV7,GV8,GV9,GV10,GV11,GV12,GV13,GV14,GV15,GV16,EV1,EV2,EV3,EV4,EV5,EV6,EV7,EV8,EV9,EV10,EV11,EV12,EV13,EV14,EV15,EV16,dataset_number,dataset_name,errorX,errorY,errorZ,x_ref,y_ref,z_ref,errorVelX,errorVelY,errorVelZ,north,east,down,HPE,VPE,used_satellites,delta_pos_error_3d,delta_pos_error_2d,delta_pos_error_vertical,delta_pos_error_horizontal
80,80.0,4337971.5,1103176.4,4528776.0,-24.6462,96.9152,0.0,-0.002,-0.001,0.0,0.79461175,0.24902816,188.0,0,1,0,9,11,9,4337971.492,1103176.444,4528776.539,-24.615,96.921,0.052000000000000005,0.282,0.158,0.604,-14080.228,-3.929,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.111,0.063,0.297,0.124693,0.298638,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.00800000037997961,0.06899999990127981,0.5389999998733401,4337971.5,1103176.4,4528776.0,0.0312001800537125,0.00580072021485023,0.052000000000000005,0.3710002309610622,0.06884321346033849,-0.39110796520041585,0.377333485676407,0.39110796520041585,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.5434574499037775,0.0694622198929482,0.39110796520041585,0.377333485676407
81,81.0,4337946.5,1103273.2,4528776.0,-24.6484,96.9147,0.0,-0.002,-0.001,0.0,0.79461175,0.2490505,188.0,0,1,0,9,10,9,4337947.274,1103272.916,4528776.215,-24.639,96.924,0.001,-0.055,-0.018000000000000002,-0.15,-14083.936000000003,-3.894,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.54,-0.38,-0.027000000000000003,0.597859,0.28194,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.7740000002086163,-0.33400000003166497,0.2149999998509884,4337946.5,1103273.2,4528776.0,0.009399353027344404,0.009296630859381594,0.001,-0.32591149405590814,-0.5144735783186064,-0.6212532780873754,0.609016719594549,0.6212532780873754,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.8699752871662592,0.8429899171070139,0.6212532780873754,0.609016719594549
82,82.0,4337922.0,1103370.2,4528776.0,-24.6506,96.9141,0.0,-0.002,-0.001,0.0,0.79461175,0.24907285,188.0,0,1,0,9,10,9,4337921.603999998,1103369.961,4528776.181,-24.649,96.911,-0.009000000000000001,0.097,0.063,-0.083,-14087.457,-3.893,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.48,-0.249,-0.061,0.355011,0.412351,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.3960000015795231,-0.2890000001061708,0.18099999986588955,4337922.0,1103370.2,4528776.0,0.0016004333496084655,-0.0031006469726548858,-0.009000000000000001,0.4515002390759033,-0.1824656689864816,0.1896096385195619,0.4869765766895592,0.1896096385195619,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.5225877928767577,0.4902417784240231,0.1896096385195619,0.4869765766895592
83,83.0,4337897.5,1103467.1,4528776.0,-24.6527,96.9136,0.0,-0.002,-0.001,0.0,0.79461175,0.24909519,188.0,0,1,0,9,10,9,4337897.173,1103467.081,4528776.312,-24.661,96.921,0.015,-0.162,0.136,0.01,-14092.013,-3.897,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.259,-0.043,0.07,0.237427,0.133368,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.3269999995827675,-0.043999999994412065,0.3119999999180436,4337897.5,1103467.1,4528776.0,-0.008299575805665427,0.00740289306641273,0.015,0.45245827434974517,0.037972404963800804,0.006971808173869776,0.4540488889605217,0.006971808173869776,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.4541024109994324,0.3299469650211049,0.006971808173869776,0.4540488889605217
84,84.0,4337873.0,1103564.0,4528776.0,-24.6549,96.913,0.0,-0.002,-0.001,0.0,0.79461175,0.24911752,188.0,0,1,0,9,10,9,4337873.266,1103564.843,4528776.268,-24.63,96.908,0.016,0.262,-0.201,-0.172,-14095.968,-3.923,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.487,0.805,0.027000000000000003,0.804812,0.488731,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.26599999982863665,0.8430000001098961,0.2680000001564622,4337873.0,1103564.0,4528776.0,0.024899597167969745,-0.0050020141601549994,0.016,-0.14451859897440464,0.7513949264416558,-0.5174447209569317,0.7651666229859913,0.5174447209569317,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.9237039570002844,0.8839711534287301,0.5174447209569317,0.7651666229859913
85,85.0,4337848.0,1103661.0,4528776.0,-24.657,96.9125,0.0,-0.002,-0.001,0.0,0.79461175,0.24913986,188.0,0,1,0,9,10,9,4337848.541,1103661.075,4528777.7530000005,-24.654,96.91,-0.012,-0.132,-0.255,-0.385,-14100.29,-3.887,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.418,0.125,1.511,0.7476470000000001,1.383448,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.5410000002011657,0.07499999995343387,1.7530000004917383,4337848.0,1103661.0,4528776.0,0.0029995880126953978,-0.0024984741210971606,-0.012,0.8407550268280696,-0.06071027129159824,-1.631183695896248,0.8429440978955648,1.631183695896248,"G21, G16, G19, G3, G6, G23, G13, G25, G24",1.836114103735035,0.5461739651527491,1.631183695896248,0.8429440978955648
86,86.0,4337823.5,1103757.9,4528776.0,-24.6592,96.9119,0.0,-0.002,-0.001,0.0,0.79461175,0.24916221,188.0,0,1,0,9,10,9,4337823.182,1103757.837,4528776.038,-24.643,96.915,0.024,2.8080000000000003,-1.474,1.955,-14103.55,-3.897,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.28300000000000003,-0.025,-0.204,0.072909,0.341455,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.3179999999701977,-0.037999999942258,0.03799999970942736,4337823.5,1103757.9,4528776.0,0.016200668334960255,0.0030966186523500028,0.024,0.2532227045885856,0.04158976066718678,0.19534726423234558,0.2566153664758055,0.19534726423234558,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.3225089145350463,0.32026239238577064,0.19534726423234558,0.2566153664758055
87,87.0,4337799.0,1103854.8,4528776.0,-24.6614,96.9114,0.0,-0.002,-0.001,0.0,0.79461175,0.24918455,188.0,0,1,0,9,10,9,4337798.775,1103855.486,4528776.2919999985,-24.655,96.913,0.002,0.13,0.289,0.244,-14107.6,-3.896,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.03,0.7120000000000001,0.051,0.700583,0.138904,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.22499999962747097,0.7360000000335276,0.2919999985024333,4337799.0,1103854.8,4528776.0,0.006399841308592613,0.001600158691402953,0.002,0.23064077270253955,0.7687558892427832,-0.182768202182023,0.8026087361088756,0.182768202182023,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.8231555132580572,0.7696239340624189,0.182768202182023,0.8026087361088756
88,88.0,4337774.0,1103951.6,4528776.0,-24.6635,96.9108,0.0,-0.002,-0.001,0.0,0.79461175,0.24920689,188.0,0,1,0,9,10,9,4337773.515,1103952.034,4528776.014,-24.657,96.903,0.0,0.122,-0.133,0.054000000000000006,-14110.877,-3.902,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.627,0.349,-0.228,0.536628,0.5279689999999999,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.4850000003352761,0.40899999998509884,0.014000000432133675,4337774.0,1103951.6,4528776.0,0.006499832153320284,-0.007797119140619202,0.0,0.27322570196817453,0.5159834897104816,0.24861768733402706,0.5838589263424928,0.24861768733402706,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.6345880556117712,0.6344336059139906,0.24861768733402706,0.5838589263424928
89,89.0,4337749.5,1104048.6,4528776.0,-24.6657,96.9103,0.0,-0.002,-0.001,0.0,0.79461175,0.24922924,188.0,0,1,0,9,10,9,4337748.65,1104048.441,4528776.243,-24.656,96.916,0.022,0.047,0.014,0.142,-14114.343,-3.917,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.828,-0.154,0.001,0.602579,0.5880989999999999,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.849999999627471,-0.18399999989196658,0.24299999978393316,4337749.5,1104048.6,4528776.0,0.009700912475587131,0.005698791503903067,0.022,0.7904349562423681,0.03134360130791872,0.4354711905845342,0.7910561556506746,0.4354711905845342,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.9029977847270368,0.8696872997387879,0.4354711905845342,0.7910561556506746
90,90.0,4337725.0,1104145.5,4528776.0,-24.6679,96.9097,0.0,-0.002,-0.001,0.0,0.79461175,0.24925157,188.0,0,1,0,9,10,9,4337725.31,1104145.697,4528777.013,-24.699,96.895,-0.025,-0.237,0.03,-0.141,-14119.428999999998,-3.87,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.499,0.191,0.7709999999999999,0.172781,0.922269,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.30999999959021807,0.19699999992735684,1.013000000268221,4337725.0,1104145.5,4528776.0,-0.03109991455078287,-0.014698486328128979,-0.025,0.4606143946860029,0.1144417689469802,-0.9673755533344134,0.47461830882475115,0.9673755533344134,"G21, G16, G19, G3, G6, G23, G13, G25, G24",1.077533294270172,0.3672996048423055,0.9673755533344134,0.47461830882475115
91,91.0,4337700.0,1104242.4,4528776.0,-24.67,96.9092,0.0,-0.002,-0.001,0.0,0.79461175,0.24927391,188.0,0,1,0,9,10,9,4337700.938999998,1104242.84,4528777.89,-24.665,96.914,0.01,0.114,-0.579,-0.045,-14124.031,-3.9,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.797,0.425,1.649,0.570923,1.791164,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.938999998383224,0.46500000008381903,1.8899999996647239,4337700.0,1104242.4,4528776.0,0.005000076293946165,0.004797424316407728,0.01,0.5928496455564892,0.218976032999231,-2.066549005107251,0.6319977889712394,2.066549005107251,"G21, G16, G19, G3, G6, G23, G13, G25, G24",2.161028920624225,1.0478291831408622,2.066549005107251,0.6319977889712394
92,92.0,4337675.5,1104339.4,4528776.0,-24.6722,96.9086,0.0,-0.002,-0.001,0.0,0.79461175,0.24929625,188.0,0,1,0,9,10,9,4337674.603999998,1104339.213,4528776.19,-24.674,96.924,0.026,-0.18600000000000005,-0.057,-0.079,-14126.615,-3.902,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.867,-0.111,-0.052000000000000005,0.59229,0.644703,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.8960000015795231,-0.16200000001117587,0.19000000040978193,4337675.5,1104339.4,4528776.0,-0.0018007507324213634,0.015400146484381594,0.026,0.7812408500764051,0.06407096907834467,0.5007171338022112,0.7838637349098007,0.5007171338022112,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.9301397760497309,0.9105273213002049,0.5007171338022112,0.7838637349098007
93,93.0,4337651.0,1104436.2,4528776.0,-24.6744,96.9081,0.0,-0.002,-0.001,0.0,0.79461175,0.2493186,188.0,0,1,0,9,10,9,4337649.563,1104436.203,4528775.124,-24.687,96.893,-0.02,-0.08199999999999999,-0.14,-0.023,-14129.758,-3.886,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-1.235,-0.029,-1.118,0.287022,1.6407439999999998,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-1.4369999999180436,-0.0470000000204891,-0.8760000001639128,4337651.0,1104436.2,4528776.0,-0.012599670410157415,-0.015096313476561818,-0.02,0.38830891178501015,0.3090238624989663,1.6088114996754963,0.4962656129185648,1.6088114996754963,"G21, G16, G19, G3, G6, G23, G13, G25, G24",1.683613376061606,1.43776840964266,1.6088114996754963,0.4962656129185648
94,94.0,4337626.0,1104533.1,4528776.0,-24.6765,96.9075,0.0,-0.002,-0.001,0.0,0.79461175,0.24934094,188.0,0,1,0,9,10,9,4337625.57,1104533.258,4528775.4410000015,-24.665,96.912,-0.005,0.17,0.073,-0.399,-14133.843,-3.899,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.552,0.118,-0.8009999999999999,0.32105,0.925694,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.4299999997019768,0.13299999991431832,-0.5589999984949827,4337626.0,1104533.1,4528776.0,0.011500320434571165,0.004498779296881139,-0.005,-0.11767868345446458,0.2349961039754962,0.6678312336324658,0.26281446197505626,0.6678312336324658,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.717683773007513,0.4500988777156734,0.6678312336324658,0.26281446197505626
95,95.0,4337601.5,1104630.0,4528776.0,-24.6787,96.907,0.0,-0.002,-0.001,0.0,0.79461175,0.24936327,188.0,0,1,0,9,10,9,4337601.6680000005,1104630.027,4528777.029,-24.67,96.905,0.008,0.021,-0.096,0.013,-14139.211,-3.895,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.224,-0.02,0.787,0.407374,0.710141,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.16800000052899122,0.027000000001862645,1.0290000000968575,4337601.5,1104630.0,4528776.0,0.00869949340820142,-0.001997680664061363,0.008,0.5999479705721948,-0.015295327419500574,-0.8530079049707626,0.6001429116756815,0.8530079049707626,"G21, G16, G19, G3, G6, G23, G13, G25, G24",1.0429736335963504,0.17015581147243145,0.8530079049707626,0.6001429116756815
96,96.0,4337577.0,1104727.0,4528776.0,-24.6809,96.9064,0.0,-0.002,-0.001,0.0,0.79461175,0.24938563,188.0,0,1,0,9,10,9,4337576.943,1104727.248,4528776.034,-24.68,96.919,-0.009000000000000001,-0.133,0.039,-0.35,-14142.912,-3.887,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.17800000000000002,0.294,-0.208,0.400925,0.023481,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.05700000002980232,0.2479999999050051,0.03399999998509884,4337577.0,1104727.0,4528776.0,0.0009005737304690342,0.01259741210937193,-0.009000000000000001,0.01955762245584517,0.2543960232150563,-0.028445785830345113,0.25514669745807184,0.028445785830345113,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.2567274818854941,0.25446610767699496,0.028445785830345113,0.25514669745807184
97,97.0,4337552.0,1104823.9,4528776.0,-24.683,96.9059,0.0,-0.002,-0.001,0.0,0.79461175,0.24940796,188.0,0,1,0,9,10,9,4337552.725,1104824.001,4528776.0830000015,-24.672,96.913,0.008,0.096,0.118,-0.057,-14146.586,-3.907,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.643,0.141,-0.159,0.580936,0.347173,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.724999999627471,0.12599999993108213,0.0830000014975667,4337552.0,1104823.9,4528776.0,0.011000564575194716,0.007100952148434203,0.008,-0.46539286284751813,-0.05685056035297194,-0.5732080745150107,0.46885232536680005,0.5732080745150107,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.7405335911969568,0.73586751487103,0.5732080745150107,0.46885232536680005
98,98.0,4337527.5,1104920.8,4528776.0,-24.6852,96.9053,0.0,-0.002,-0.001,0.0,0.79461175,0.2494303,188.0,0,1,0,9,10,9,4337527.889,1104920.919,4528776.631,-24.695,96.9,0.006,-0.276,0.125,0.255,-14150.518999999998,-3.891,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.491,0.153,0.389,0.097511,0.6373449999999999,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.3890000004321337,0.16899999999441206,0.6310000000521541,4337527.5,1104920.8,4528776.0,-0.00980026245117216,-0.005296325683588066,0.006,0.14328823675678132,0.06774459493089834,-0.7435873529484689,0.1584955801756595,0.7435873529484689,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.7602913917703723,0.4241249819738414,0.7435873529484689,0.1584955801756595
99,99.0,4337502.5,1105017.6,4528776.0,-24.6874,96.9048,0.0,-0.002,-0.001,0.0,0.79461175,0.24945264,188.0,0,1,0,9,10,9,4337503.061000002,1105017.315,4528777.3,-24.694000000000006,96.897,0.013,-0.297,-0.227,-0.07400000000000001,-14154.664,-3.883,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.349,-0.35600000000000004,1.058,0.7085140000000001,0.930827,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.561000001616776,-0.31000000005587935,1.2999999998137355,4337502.5,1105017.6,4528776.0,-0.0065991821289124175,-0.007800415039056929,0.013,0.5774082291033698,-0.4389008656049901,-1.254905083462204,0.7252821746500455,1.254905083462204,"G21, G16, G19, G3, G6, G23, G13, G25, G24",1.4494209193206713,0.6409531978613321,1.254905083462204,0.7252821746500455
100,100.0,4337478.0,1105114.6,4528776.0,-24.6895,96.9042,0.0,-0.002,-0.001,0.0,0.79461175,0.24947499,188.0,0,1,0,9,10,9,4337476.906,1105114.024,4528775.207,-24.682,96.894,-0.006999999999999999,0.047,-0.065,-0.208,-14157.076,-3.89,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-1.118,-0.551,-1.034,0.296293,1.592308,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-1.093999999575317,-0.6010000000242144,-0.7929999995976686,4337478.0,1105114.6,4528776.0,0.007500808715821705,-0.010197692871088293,-0.006999999999999999,0.3068414845189067,-0.3122909531275833,1.4125185529523854,0.4378097029841857,1.4125185529523854,"G21, G16, G19, G3, G6, G23, G13, G25, G24",1.4788123608023438,1.2482135230399882,1.4125185529523854,0.4378097029841857
101,101.0,4337453.5,1105211.5,4528776.0,-24.6917,96.9037,0.0,-0.002,-0.001,0.0,0.79461175,0.24949732,188.0,0,1,0,9,10,9,4337453.141,1105211.695,4528777.017,-24.688,96.9,-0.017,0.21600000000000005,0.101,0.015,-14162.236,-3.883,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.192,0.21600000000000005,0.7759999999999999,0.68767,0.460478,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.35900000017136335,0.19500000006519258,1.0169999999925494,4337453.5,1105211.5,4528776.0,0.0036999816894542903,-0.0037017822265568157,-0.017,0.9263601058828703,0.2776053078894769,-0.5157395150592744,0.9670614007082146,0.5157395150592744,"G21, G16, G19, G3, G6, G23, G13, G25, G24",1.0959904197269743,0.40854130776270836,0.5157395150592744,0.9670614007082146
102,102.0,4337428.5,1105308.4,4528776.0,-24.6939,96.9031,0.0,-0.002,-0.001,0.0,0.79461175,0.24951966,188.0,0,1,0,9,10,9,4337428.368,1105308.521,4528776.896000002,-24.691,96.922,-0.01,-0.113,0.154,-0.218,-14165.885,-3.9,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,-0.272,0.138,0.655,0.654141,0.306241,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,-0.13200000021606684,0.14599999994970858,0.8960000015795231,4337428.5,1105308.4,4528776.0,0.002899154663086989,0.018900939941403294,-0.01,0.6932533176323474,0.17407443380577933,-0.5750251576755603,0.714774139790367,0.5750251576755603,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.9173636154071415,0.19682479529357205,0.5750251576755603,0.714774139790367
103,103.0,4337404.0,1105405.2,4528776.0,-24.696,96.9026,0.0,-0.002,-0.001,0.0,0.79461175,0.24954201,188.0,0,1,0,9,10,9,4337404.2080000015,1105405.408,4528776.16,-24.716,96.899,-0.021,-0.436,-0.107,-0.3670000000000001,-14169.875,-3.871,0.0,0.0,1.5,0.9,1.2,0.7,0.0,1.7,0.263,0.123,-0.08199999999999999,0.266178,0.141575,G21,G16,G19,G3,G6,G23,G13,G25,G24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,opg,0.2080000014975667,0.1580000000540167,0.1600000001490116,4337404.0,1105405.2,4528776.0,-0.02000085449218858,-0.0036031494140615905,-0.021,-0.059583863783747526,0.10173833456643074,-0.282713768932448,0.11790218633999615,0.282713768932448,"G21, G16, G19, G3, G6, G23, G13, G25, G24",0.3063135659544656,0.2612049016386504,0.282713768932448,0.11790218633999615
